transaction_id,customer_id,amount,time,location,is_fraud
TRANS_589,CUST_158,3654.6,20,Loja Física,0
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_354,CUST_252,3285.4,15,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1300,CUST_137,1291.75,10,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1020,CUST_6,2294.21,23,Online,0
TRANS_1877,CUST_232,1134.5,3,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1072,CUST_313,793.98,4,Online,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1159,CUST_277,3326.6,2,Online,0
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_1059,CUST_438,1905.2,19,Online,0
TRANS_1779,CUST_355,3593.06,19,Online,0
TRANS_171,CUST_227,127.81,17,Loja Física,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_619,CUST_237,3545.18,6,Online,0
TRANS_1553,CUST_106,2249.5,1,Loja Física,0
TRANS_750,CUST_177,196.94,13,Online,0
TRANS_1283,CUST_377,3512.78,16,Loja Física,0
TRANS_952,CUST_348,2293.64,21,Online,0
TRANS_523,CUST_13,4421.61,12,Online,0
TRANS_598,CUST_346,487.9,13,Loja Física,0
TRANS_1210,CUST_471,3973.92,10,Online,0
TRANS_1186,CUST_239,4147.83,13,Loja Física,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_548,CUST_186,3037.43,18,Loja Física,0
TRANS_674,CUST_442,2200.36,12,Online,0
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1763,CUST_234,1301.41,3,Online,0
TRANS_1076,CUST_303,4286.61,15,Loja Física,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1219,CUST_371,579.09,15,Online,0
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_129,CUST_301,151.09,10,Loja Física,0
TRANS_790,CUST_455,1032.41,20,Loja Física,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_1147,CUST_281,3216.2,14,Online,0
TRANS_1916,CUST_39,2571.7,17,Online,0
TRANS_883,CUST_126,1844.71,1,Online,0
TRANS_132,CUST_327,1678.92,7,Online,0
TRANS_698,CUST_445,4070.78,11,Online,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_677,CUST_325,1084.11,15,Loja Física,0
TRANS_397,CUST_402,4759.3,1,Online,0
TRANS_288,CUST_403,412.74,9,Online,0
TRANS_1860,CUST_310,1664.29,2,Online,1
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_51,CUST_51,451.61,21,Online,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_1054,CUST_72,2695.82,1,Online,0
TRANS_932,CUST_373,4199.81,7,Loja Física,0
TRANS_823,CUST_215,4233.34,5,Online,0
TRANS_1292,CUST_350,3041.49,5,Online,0
TRANS_1193,CUST_337,1213.26,18,Online,0
TRANS_7,CUST_189,3625.21,9,Online,0
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_1686,CUST_359,3234.06,19,Online,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_1143,CUST_388,4279.41,2,Online,0
TRANS_890,CUST_361,3479.61,13,Online,0
TRANS_724,CUST_93,4879.49,11,Online,0
TRANS_1816,CUST_293,3938.81,21,Online,0
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1217,CUST_187,4157.71,13,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_613,CUST_96,3119.81,8,Loja Física,0
TRANS_56,CUST_131,3068.99,8,Loja Física,0
TRANS_907,CUST_173,4126.12,20,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1929,CUST_101,4036.32,3,Online,0
TRANS_886,CUST_476,4431.55,16,Online,0
TRANS_1182,CUST_249,94.94,17,Online,0
TRANS_1236,CUST_485,2960.53,8,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_1034,CUST_458,264.52,14,Online,0
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_428,CUST_22,1082.3,12,Online,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_22,CUST_309,4695.64,11,Online,0
TRANS_728,CUST_418,553.13,10,Online,0
TRANS_40,CUST_475,1485.06,8,Online,0
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_560,CUST_271,3463.72,3,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_978,CUST_253,331.5,3,Online,0
TRANS_1947,CUST_149,62.03,8,Online,0
TRANS_1998,CUST_103,3359.04,21,Online,0
TRANS_575,CUST_365,2597.7,9,Loja Física,0
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1806,CUST_278,4966.31,19,Loja Física,0
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_265,CUST_497,1004.75,4,Loja Física,0
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_836,CUST_230,220.65,7,Loja Física,0
TRANS_1490,CUST_397,3464.2,0,Online,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_172,CUST_101,115.51,23,Online,0
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1786,CUST_158,2496.98,10,Online,0
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_666,CUST_325,133.93,19,Online,0
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_1424,CUST_42,2904.44,17,Online,0
TRANS_608,CUST_58,4962.46,20,Online,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_1861,CUST_363,3469.62,14,Online,0
TRANS_1922,CUST_172,3573.06,5,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_141,CUST_499,4906.02,22,Online,0
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_1043,CUST_173,4389.76,17,Online,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_209,CUST_327,931.7,9,Online,0
TRANS_1208,CUST_474,399.45,16,Loja Física,0
TRANS_1055,CUST_39,2491.57,2,Online,0
TRANS_746,CUST_457,3442.23,21,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_647,CUST_446,2017.89,12,Loja Física,0
TRANS_199,CUST_485,2049.62,13,Online,0
TRANS_322,CUST_259,2195.88,1,Loja Física,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1126,CUST_205,714.15,11,Loja Física,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_1135,CUST_151,4895.63,9,Online,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1317,CUST_134,1812.79,4,Online,0
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_19,CUST_152,111.24,8,Online,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_585,CUST_269,3349.09,22,Online,0
TRANS_700,CUST_427,1534.74,16,Online,0
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_354,CUST_252,3285.4,15,Online,1
TRANS_1591,CUST_313,4459.9,5,Loja Física,0
TRANS_1022,CUST_465,833.04,9,Online,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_849,CUST_165,2827.28,6,Loja Física,0
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_245,CUST_456,529.13,8,Online,0
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_1905,CUST_73,840.77,22,Online,0
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_1794,CUST_370,1611.74,14,Loja Física,0
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_1110,CUST_81,4096.22,18,Online,0
TRANS_503,CUST_155,1366.76,7,Online,0
TRANS_1017,CUST_405,3540.64,12,Online,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_681,CUST_280,311.44,8,Online,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1290,CUST_112,4538.52,21,Online,0
TRANS_1228,CUST_274,1588.15,12,Online,0
TRANS_1496,CUST_436,1057.47,14,Loja Física,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_1614,CUST_179,245.69,18,Loja Física,0
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_1377,CUST_399,1093.37,14,Online,0
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_1694,CUST_380,1993.04,4,Online,0
TRANS_178,CUST_218,1371.77,3,Loja Física,0
TRANS_1805,CUST_246,4598.06,13,Online,0
TRANS_1019,CUST_311,413.22,2,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_933,CUST_54,1922.25,9,Online,0
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_1991,CUST_478,2166.67,20,Online,0
TRANS_824,CUST_221,4595.04,23,Online,1
TRANS_109,CUST_215,2964.08,18,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_273,CUST_101,2708.78,12,Loja Física,0
TRANS_115,CUST_237,4393.76,17,Loja Física,0
TRANS_1528,CUST_346,388.93,1,Online,0
TRANS_1526,CUST_23,2615.27,16,Online,0
TRANS_1744,CUST_330,2735.15,10,Online,0
TRANS_625,CUST_192,4685.1,21,Online,0
TRANS_668,CUST_290,4815.76,22,Online,0
TRANS_1797,CUST_14,481.52,0,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_434,CUST_51,4997.07,18,Online,0
TRANS_1223,CUST_407,4147.29,7,Online,0
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1782,CUST_364,3334.67,10,Loja Física,0
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_486,CUST_18,3239.14,6,Online,0
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_1404,CUST_349,4805.87,4,Loja Física,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_936,CUST_144,926.46,6,Online,0
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_664,CUST_10,1840.83,7,Online,0
TRANS_1207,CUST_14,930.72,23,Online,1
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_1892,CUST_148,4084.81,17,Loja Física,0
TRANS_282,CUST_54,2740.22,17,Online,0
TRANS_1729,CUST_120,315.71,19,Online,0
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1521,CUST_330,559.44,2,Loja Física,0
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_1908,CUST_17,4761.35,20,Online,0
TRANS_682,CUST_336,3904.9,2,Online,0
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_524,CUST_316,1144.26,5,Loja Física,0
TRANS_1949,CUST_215,4851.43,21,Online,0
TRANS_1835,CUST_362,2902.54,0,Online,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_163,CUST_293,3106.47,5,Online,0
TRANS_1621,CUST_344,1846.69,16,Loja Física,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1447,CUST_309,3953.6,19,Online,0
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_701,CUST_101,3121.36,9,Loja Física,0
TRANS_1900,CUST_491,2955.24,6,Online,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_205,CUST_29,1845.79,20,Loja Física,0
TRANS_1216,CUST_14,322.89,5,Loja Física,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_649,CUST_453,3476.28,1,Loja Física,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_216,CUST_45,660.57,19,Online,0
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1152,CUST_93,170.78,16,Loja Física,1
TRANS_314,CUST_144,3714.82,18,Online,0
TRANS_816,CUST_186,611.9,13,Online,0
TRANS_429,CUST_238,3296.13,6,Online,0
TRANS_136,CUST_492,4161.51,0,Loja Física,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_221,CUST_28,2410.2,0,Online,0
TRANS_888,CUST_317,1960.67,12,Online,0
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_1522,CUST_360,4042.13,9,Online,0
TRANS_1834,CUST_117,2185.89,0,Online,0
TRANS_1796,CUST_209,3645.66,18,Online,0
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_1808,CUST_494,3806.23,14,Online,0
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1222,CUST_111,3347.66,3,Online,0
TRANS_1760,CUST_197,3560.06,6,Online,0
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_1862,CUST_193,3856.76,3,Online,0
TRANS_908,CUST_160,2493.79,22,Online,0
TRANS_1680,CUST_319,3866.84,0,Online,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_683,CUST_247,2301.7,18,Loja Física,0
TRANS_2,CUST_436,1153.89,21,Online,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_745,CUST_357,1580.46,22,Online,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1731,CUST_491,44.17,18,Online,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_193,CUST_231,4718.36,23,Online,1
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1368,CUST_130,3230.88,11,Online,0
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_1607,CUST_347,3806.38,22,Online,0
TRANS_1960,CUST_59,900.38,2,Online,0
TRANS_1203,CUST_303,4262.06,2,Online,0
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_1726,CUST_88,2352.59,10,Loja Física,0
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_1489,CUST_294,3614.92,23,Online,1
TRANS_705,CUST_417,4433.59,1,Loja Física,0
TRANS_727,CUST_90,2441.83,7,Loja Física,0
TRANS_1334,CUST_326,2888.11,19,Online,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_339,CUST_39,1191.53,4,Online,0
TRANS_690,CUST_340,715.54,7,Online,0
TRANS_1517,CUST_69,2040.68,10,Online,0
TRANS_1563,CUST_297,2603.25,6,Online,0
TRANS_757,CUST_96,3071.6,2,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1359,CUST_178,3443.58,20,Online,0
TRANS_1872,CUST_11,5.06,21,Loja Física,0
TRANS_1035,CUST_83,3932.46,2,Loja Física,0
TRANS_1489,CUST_294,3614.92,23,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1383,CUST_305,142.55,10,Online,0
TRANS_1479,CUST_254,4465.99,1,Online,0
TRANS_1488,CUST_118,3440.17,10,Online,0
TRANS_354,CUST_252,3285.4,15,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_1582,CUST_424,1237.89,13,Loja Física,0
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1616,CUST_152,4784.22,6,Online,0
TRANS_1762,CUST_11,2849.85,6,Online,0
TRANS_1432,CUST_288,3118.91,12,Loja Física,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_1738,CUST_398,2505.51,13,Online,0
TRANS_1116,CUST_401,2299.03,7,Online,0
TRANS_847,CUST_5,2544.26,20,Online,0
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_1688,CUST_288,4236.07,7,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_1925,CUST_102,3474.5,11,Loja Física,0
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1823,CUST_356,4591.6,16,Loja Física,0
TRANS_1254,CUST_67,704.42,20,Online,0
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_1125,CUST_450,1203.17,19,Loja Física,0
TRANS_578,CUST_350,1172.39,15,Online,0
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1778,CUST_428,2387.12,21,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_1695,CUST_481,1518.06,11,Loja Física,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_1859,CUST_130,4179.95,15,Online,0
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_106,CUST_271,4256.78,14,Online,0
TRANS_1084,CUST_435,3273.19,21,Online,0
TRANS_602,CUST_318,3326.23,22,Online,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_917,CUST_252,741.53,2,Loja Física,0
TRANS_1568,CUST_302,1424.95,23,Loja Física,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_1988,CUST_477,346.42,8,Loja Física,0
TRANS_1103,CUST_481,2639.36,5,Online,0
TRANS_226,CUST_446,1006.62,22,Loja Física,0
TRANS_421,CUST_33,3091.15,14,Online,0
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_926,CUST_233,3214.61,13,Loja Física,0
TRANS_426,CUST_470,3449.19,4,Loja Física,0
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1092,CUST_98,4835.8,16,Loja Física,0
TRANS_448,CUST_317,3990.08,21,Online,1
TRANS_1569,CUST_101,673.47,21,Online,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1023,CUST_197,4728.76,8,Online,0
TRANS_1659,CUST_285,2024.43,1,Online,0
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_856,CUST_342,51.61,16,Loja Física,0
TRANS_1853,CUST_469,360.44,3,Loja Física,0
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_538,CUST_143,3121.18,12,Loja Física,0
TRANS_193,CUST_231,4718.36,23,Online,1
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_676,CUST_257,3205.93,23,Online,1
TRANS_830,CUST_9,3883.35,1,Online,0
TRANS_1970,CUST_401,3365.15,18,Online,0
TRANS_219,CUST_134,3085.17,3,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_1902,CUST_201,396.89,21,Online,0
TRANS_407,CUST_484,3524.88,21,Online,0
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_450,CUST_147,4090.08,11,Loja Física,0
TRANS_1799,CUST_40,150.7,13,Online,0
TRANS_420,CUST_128,2488.39,23,Loja Física,0
TRANS_1695,CUST_481,1518.06,11,Loja Física,1
TRANS_1609,CUST_128,3514.19,15,Online,0
TRANS_1232,CUST_15,4463.15,7,Loja Física,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1581,CUST_371,24.08,13,Loja Física,0
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_1221,CUST_3,4548.59,14,Loja Física,0
TRANS_1445,CUST_450,4350.5,5,Loja Física,0
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_71,CUST_53,4845.67,15,Loja Física,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1251,CUST_25,1812.46,17,Online,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_528,CUST_173,4200.11,10,Online,0
TRANS_408,CUST_161,1013.26,13,Online,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_813,CUST_109,3066.63,5,Loja Física,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_843,CUST_434,4204.31,16,Online,0
TRANS_1142,CUST_8,878.53,5,Loja Física,0
TRANS_934,CUST_374,2861.5,18,Online,0
TRANS_362,CUST_385,852.94,8,Online,0
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_824,CUST_221,4595.04,23,Online,1
TRANS_1080,CUST_341,707.85,3,Online,0
TRANS_1352,CUST_139,4583.59,21,Loja Física,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_489,CUST_223,4635.54,6,Online,0
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_867,CUST_275,944.18,16,Online,0
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1058,CUST_162,4111.41,16,Online,0
TRANS_193,CUST_231,4718.36,23,Online,1
TRANS_220,CUST_284,3983.7,4,Online,0
TRANS_179,CUST_255,4985.64,17,Online,0
TRANS_1669,CUST_78,3865.74,6,Online,0
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_749,CUST_227,4205.15,10,Online,0
TRANS_1586,CUST_457,1804.37,13,Online,0
TRANS_1196,CUST_257,1509.82,11,Online,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_1085,CUST_103,764.76,7,Online,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_1676,CUST_114,605.44,2,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_39,CUST_49,1439.76,19,Online,0
TRANS_826,CUST_331,3776.43,2,Loja Física,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1562,CUST_296,2764.74,19,Online,0
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1468,CUST_231,4903.79,6,Online,0
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_1441,CUST_153,4820.32,8,Loja Física,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_261,CUST_233,667.92,2,Online,0
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_641,CUST_220,4390.48,7,Online,0
TRANS_354,CUST_252,3285.4,15,Online,1
TRANS_1374,CUST_273,3387.22,14,Loja Física,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_688,CUST_160,4918.48,14,Online,0
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_1615,CUST_182,1803.45,13,Online,0
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1344,CUST_47,3366.47,12,Online,0
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_601,CUST_117,1741.12,17,Online,0
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_29,CUST_192,3139.39,1,Online,1
